"","asin","asin_2","title_lower","chr_len_dynamic","real_name_norm","real_name_chr_len","is_the_same","need_fix"
"77","B071451JHC","B071451JHC","imetec sm 1000 soup maker, cuoce e frulla, 3 programmi automatici, vellutate, zuppe e frullati, 6 porzioni, lame seghettate acciaio inox, con ricettario, 900 w, 1.6 litri","170","0","1","FALSE","Fix Me Please My Lord"
"78","B08JVCHZF3","B08JVCHZF3","imetec frullatutto frullatore, lame tritaghiaccio in acciaio inox, bicchiere da 800 ml in vetro antigraffio, 2 velocità, funzionamento impulsi, 500 w, 2 velocità, lavabile lavastoviglie","185","0","1","FALSE","Fix Me Please My Lord"
"79","B08NPG5D5Y","B08NPG5D5Y",NA,NA,"0","1",NA,NA
"80","B08RYGFL21","B08RYGFL21","imetec frulla&gusta, frullatore con 4 lame in acciaio inox, bicchiare in vetro, 2 velocità e funzionamento impulsi, 500 w, capienza 800 ml, lavabile lavastoviglie, piedini antiscivolo","183","0","1","FALSE","Fix Me Please My Lord"
"81","B08JV9VVQT","B08JV9VVQT",NA,NA,"0","1",NA,NA
"82","B08XBZV29G","B08XBZV29G","imetec grattugissima, grattuggia elettrica per formaggio, pane e frutta secca, contenitore estraibile, coperchio salvafreschezza, 150 w, rullo in acciacio, accessori lavabili in lavastoviglie","191","0","1","FALSE","Fix Me Please My Lord"
"83","B01LXNKQOL","B01LXNKQOL","imetec panemio macchina del pane, impasta lievita e cuoce, 12 programmi, cestello pagnotta, accessorio panini, 3 livelli di doratura, avvio programmabile, 550 w, ricettario","172","0","1","FALSE","Fix Me Please My Lord"
"84","B0848JZ6KP","B0848JZ6KP",NA,NA,"0","1",NA,NA
"85","B08JV7QK54","B08JV7QK54","imetec la panetteria +zeroglu, macchina per pane, ciabatte, panini, dolci con farine naturali e senza glutine, 20 programmi, 2 pale impastatrici, temperatura di lievitazione controllata","185","0","1","FALSE","Fix Me Please My Lord"
"86","B08HS77R9B","B08HS77R9B","imetec cukò maestro, robot da cucina con cottura, 20 programmi, 10 funzioni, impasta pane e pizza, capienza 2 l, fino a 6 porzioni, 8 accessori, ricettario, 1000 w","163","0","1","FALSE","Fix Me Please My Lord"
"87","B08JV9LX42","B08JV9LX42",NA,NA,"0","1",NA,NA
"88","B0755CJFPL","B0755CJFPL",NA,NA,"0","1",NA,NA
"89","B08NK1L69Z","B08NK1L69Z",NA,NA,"0","1",NA,NA
"90","B08NP5M6D4","B08NP5M6D4","imetec frescoaroma macina caffè e spezie, pepe, zucchero, frutta secca elettrico con lame in acciaio inox, contenitore salva-freschezza, funzionamento a impulsi, 150 w","167","0","1","FALSE","Fix Me Please My Lord"
"91","B00IRAFHB2","B00IRAFHB2","bellissima imetec kit testine di ricambio face cleansing per pelli normali e pelli sensibili, 4 diverse testine per detergere, massaggiare, levigare e idratare la pelle","168","0","1","FALSE","Fix Me Please My Lord"
"92","B009E7CBIY","B009E7CBIY",NA,NA,"0","1",NA,NA
"93","B00M975Z7K","B00M975Z7K","imetec 16176a scaldasonno sensitive matrimoniale, si adatta ai cambi di temperatura, morbido peluche, coprimaterasso maxi 190 x 160, electro block, 6 temperature, timer, risparmio energetico, lavabile","200","0","1","FALSE","Fix Me Please My Lord"
"94","B08J8Z15M1","B08J8Z15M1",NA,NA,"0","1",NA,NA
"95","B08J8ZLLDT","B08J8ZLLDT",NA,NA,"0","1",NA,NA
"96","B08J8ZH957","B08J8ZH957",NA,NA,"0","1",NA,NA
"97","B08J8XJHNM","B08J8XJHNM",NA,NA,"0","1",NA,NA
"98","B00A9269R2","B00A9269R2",NA,NA,"0","1",NA,NA
"99","B00K6MR6JK","B00K6MR6JK",NA,NA,"0","1",NA,NA
"100","B07Y8GR1WS","B07Y8GR1WS","imetec scaldasonno adapto singolo 150 x 80 cm, basso consumo, tecnologia brevettata, riscaldamento rapido, temperatura personalizzata, 100% cotone, made in italy, comando con 6 temperature","188","0","1","FALSE","Fix Me Please My Lord"
"101","B07Y8GH4K8","B07Y8GH4K8","imetec scaldasonno adapto matrimoniale 150 x 160 cm, basso consumo, tecnologia brevettata, riscaldamento rapido, temperatura personalizzata, 100% cotone, made in italy, 2 comandi con 6 temperature","196","0","1","FALSE","Fix Me Please My Lord"
"102","B07Y8FDGDQ","B07Y8FDGDQ",NA,NA,"0","1",NA,NA
"103","B07Y8GQMP5","B07Y8GQMP5",NA,NA,"0","1",NA,NA
"104","B07Y8GCMLG","B07Y8GCMLG",NA,NA,"0","1",NA,NA
"105","B07Y8FZ6GJ","B07Y8FZ6GJ",NA,NA,"0","1",NA,NA
"106","B07Y8GQVND","B07Y8GQVND","imetec scaldasonno adapto matrimoniale, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto trapuntato anallergico, made in italy, 2 comandi con 6 temperature, 150 x 160 cm","193","0","1","FALSE","Fix Me Please My Lord"
"107","B08HR1VGSR","B08HR1VGSR",NA,NA,"0","1",NA,NA
"108","B08HR23S41","B08HR23S41",NA,NA,"0","1",NA,NA
"109","B08J8XMFQN","B08J8XMFQN",NA,NA,"0","1",NA,NA
"110","B0056BZZDA","B0056BZZDA","imetec scaldasonno singolo 150x80 cm, basso consumo, 50% lana e merino, 2 temperature, dispositivo sicurezza electro block, made in italy, ‎5 x 12.5 x 40.5 cm; 1.3 kg","166","0","1","FALSE","Fix Me Please My Lord"
"111","B0056C02MI","B0056C02MI",NA,NA,"0","1",NA,NA
"112","B09GTTY863","B09GTTY863",NA,NA,"0","1",NA,NA
"113","B078RL1X78","B078RL1X78",NA,NA,"0","1",NA,NA
"114","B09KH2654V","B09KH2654V",NA,NA,"0","1",NA,NA
"115","B09CTZF711","B09CTZF711","imetec intellisense comfort, termoforo multiuso, cuscino termico, per schiena e addome, tasca per mani, rapido riscaldamento, tessuto anallergico, 5 temperature, electro block di sicurezza, lavabile","198","0","1","FALSE","Fix Me Please My Lord"
"116","B09KV6G5KT","B09KV6G5KT","imetec intellisense essential, termoforo multiuso, cuscino termico, 40x35 cm, tessuto anallergico, 5 temperature, electro block di sicurezza, lavabile, 40x35 cm","160","0","1","FALSE","Fix Me Please My Lord"
"117","B09CTZM9LJ","B09CTZM9LJ","imetec intellisense xl, termoforo extra large schiena e gambe, cuscino termico, 38x50 cm, tessuto micro peluche, 5 temperature, electro block di sicurezza, riscaldamento rapido, lavabile in lavatrice","199","0","1","FALSE","Fix Me Please My Lord"
"118","B09CTZV4TM","B09CTZV4TM",NA,NA,"0","1",NA,NA
"119","B0B8JFYZ34","B0B8JFYZ34",NA,NA,"0","1",NA,NA
"120","B07VC16GW8","B07VC16GW8",NA,NA,"0","1",NA,NA
"121","B07W4JVN8S","B07W4JVN8S","imetec monitoring es9 300 bilancia pesapersone elettronica, monitoraggio trend grafico peso, 4 utenti, fino a 180 kg, lcd display, vetro temperato","146","0","1","FALSE","Fix Me Please My Lord"
"122","B09N2JV9X3","B09N2JV9X3",NA,NA,"0","1",NA,NA
"123","B07WBZC85N","B07WBZC85N","imetec precision es13 200 bilancia pesapersone elettronica, rivela anche le minime variazioni di peso, fino a 180 kg, lcd display, vetro temperato, batterie incluse","164","0","1","FALSE","Fix Me Please My Lord"
"124","B07VGH4Z81","B07VGH4Z81",NA,NA,"0","1",NA,NA
"125","B00GLSDCS2","B00GLSDCS2","imetec nuvola ferro da stiro da viaggio a vapore, piastra in acciaio inossidabile da 1000 w, custodia da viaggio, doppio voltaggio","130","0","1","FALSE","Fix Me Please My Lord"
"126","B07CKY9SNZ","B07CKY9SNZ","imetec zerocalc z1 2500 ferro da stiro, tecnologia anticalcare, piastra inox 2200 w, colpo vapore 120 g","103","0","1","FALSE","Fix Me Please My Lord"
"127","B07MZGRDJ4","B07MZGRDJ4","imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico","198","0","1","FALSE","Fix Me Please My Lord"
"128","B07NYRRF1Y","B07NYRRF1Y",NA,NA,"0","1",NA,NA
"129","B07CKRCMB7","B07CKRCMB7","imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g","103","0","1","FALSE","Fix Me Please My Lord"
"130","B08V11MR92","B08V11MR92",NA,NA,"0","1",NA,NA
"131","B08X6QMR36","B08X6QMR36",NA,NA,"0","1",NA,NA
"132","B09SDHHKJZ","B09SDHHKJZ",NA,NA,"0","1",NA,NA
"133","B0BCPB5TYQ","B0BCPB5TYQ",NA,NA,"0","1",NA,NA
"134","B07S61V42S","B07S61V42S",NA,NA,"0","1",NA,NA
"135","B0B1QV8TWC","B0B1QV8TWC",NA,NA,"0","1",NA,NA
"136","B08HS4ZSMH","B08HS4ZSMH","imetec onda f2, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","159","0","1","FALSE","Fix Me Please My Lord"
"137","B08HS61FJ5","B08HS61FJ5","imetec onda p2 ferro da stiro generatore di vapore, piastra a onde scorrevole brevettata, 2400w, colpo vapore 300 g, serbatoio 2,5l, 3 filtri con ioni di argento, tecnologia no stop vapor","187","0","1","FALSE","Fix Me Please My Lord"
"138","B07PPC54RD","B07PPC54RD","imetec zerocalc z1 2800 ferro da stiro con tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, tecnologia a risparmio energetico, 2200 w, colpo vapore 130 g","168","0","1","FALSE","Fix Me Please My Lord"
"139","B07P35DTPJ","B07P35DTPJ","imetec zerocalc ps1 2000 ferro da stiro compatto, 3.8 bar, tecnologia anticalcare e a risparmio energetico, ricarica continua, vapore pronto in 1 minuto, 2100 w, serbatoio xl da 1 l, bianco/blu","193","0","1","FALSE","Fix Me Please My Lord"
"140","B0BLCXY3J8","B0BLCXY3J8",NA,NA,"0","1",NA,NA
"141","B0BLCZ42BG","B0BLCZ42BG","imetec adapto grand luxe, plaid riscaldabile, coperta elettrica, 180x140 cm tessuto morbido, risparmio energetico, tecnologia adapto, rapido riscaldamento, 6 temperature, lavabile","179","0","1","FALSE","Fix Me Please My Lord"
