"","SKU PRODOTTO","ASIN LIVE AMAZON","ASIN FORNITO TENACTA","L'ASIN LIVE SU AMAZON è UGUALE ALL'ASIN FORNITO TENACTA?","NOME PRODOTTO LIVE AMAZON","LUNGHEZZA NOME PRODOTTO LIVE SU AMAZON","NOME PRODOTTO UFFICIALE FORNITO DA TENACTA","LUNGHEZZA NOME PRODOTTO FORNITO DA TENACTA","IL NOME PRODOTTO LIVE AMAZON è UGUALE AL NOME PRODOTTO UFFICIALE TENACTA?","LA LUNGHEZZA DEL NOME PRODOTTO LIVE AMAZON è UGUALE ALLA LUNGHEZZA DEL NOME UFFICIALE TENACTA?","QUESTO ASIN RICHIEDE UNA CORREZIONE"
"71","bellissima my pro imetec gt22 130, accessorio loose waves per styler arricciacapelli twist&style, ferro riscaldato ad ellisse, diametro da 26 a 38 mm, rivestimento ceramica, temperatura 190°c","B08J8XCSHB","B08J8XCSHB",TRUE,"bellissima imetec gt22 130, accessorio loose waves per styler arricciacapelli twist&style, ferro riscaldato ad ellisse, diametro da 26 a 38 mm, rivestimento ceramica, temperatura 190°c",184,"NEED FIX","NEED FIX",191,"TRUE","NEED FIX"
"72","bellissima my pro imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi","B08J8XH5BH","B08J8XH5BH",TRUE,"bellissima imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi",180,"NEED FIX","NEED FIX",187,"TRUE","NEED FIX"
"74","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195 x 165 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, doppio comando, 6 temperature","B08J8XMFQN","B08J8XMFQN",TRUE,"imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195 x 165 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, 100% lana e merino, doppio comando, 6 temperature",187,"NEED FIX","NEED FIX",183,"TRUE","NEED FIX"
"75","bellissima my pro imetec gt22 140 accessorio glamour waves per styler arricciacapelli twist&style, ferro riscaldato forma conica, diametro 13/38 mm, rivestimento in ceramica, temperatura 190°c","B08J8XN21F","B08J8XN21F",TRUE,"bellissima imetec gt22 140 accessorio glamour waves per styler arricciacapelli twist&style, ferro riscaldato forma conica, diametro 13/38 mm, rivestimento in ceramica, temperatura 190°c",185,"NEED FIX","NEED FIX",192,"TRUE","NEED FIX"
"76","bellissima my pro imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c","B08J8XNFNC","B08J8XNFNC",TRUE,"bellissima imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c",162,"NEED FIX","NEED FIX",169,"TRUE","NEED FIX"
"78","imetec adapto velvet tartan plaid riscaldabile con tasca mani e piedi, coperta elettrica 150x110 cm, tecnologia adapto, dispositivo di sicurezza, rapido riscaldamento, 6 temperature, lavabile","B08J8ZH957","B08J8ZH957",TRUE,"imetec adapto velvet tartan plaid riscaldabile con tasca mani e piedi, coperta elettrica 150x110 cm, basso consumo, tecnologia adapto, sicuro, rapido riscaldamento, 6 temperature, lavabile",188,"NEED FIX","NEED FIX",191,"TRUE","NEED FIX"
"80","imetec la panetteria +zeroglu, macchina per pane, ciabatte, panini, dolci con farine naturali e senza glutine, 20 programmi, 2 pale impastatrici, temperatura di lievitazione controllata","B08JV7QK54","B08JV7QK54",TRUE,"imetec la panetteria +zeroglu, macchina per pane, ciabatte, panini, dolci con farine naturali e senza glutine, 20 programmi, 2 pale impastatrici, temperatura di lievitazione controllata, marrone",194,"NEED FIX","NEED FIX",185,"TRUE","NEED FIX"
"83","imetec tostamaxi tostapane, 2 fessure extralarge e pinze apribili per toast extrafarciti, 10 livelli di doratura, timer con autospegnimento, cassetto raccoglibriciole, 600 w","B08JV8L49M","B08JV8L49M",TRUE,"imetec tostamaxi tostapane, 2 fessure extralarge e pinze apribili per toast extrafarciti, 10 livelli di doratura, timer con autospegnimento, cassetto raccoglibriciole, 600 w",173,"TRUE","TRUE",173,"TRUE","NEED FIX"
"84","imetec la tostagriglia, tostiera, piastre xl rigate e antiaderenti, interruttore on/off, spia riscaldamento piastre, gancio chiusura, avvolgicavo, tostapane compatto, 900 w","B08JV9LX42","B08JV9LX42",TRUE,"imetec la tostagriglia, tostiera, piastre xl rigate e antiaderenti, interruttore on/off, spia riscaldamento piastre, tostapane compatto, 900 w, grigio antracite, ‎31.7 x 28.6 x 13.1 cm; 1.9 kg",192,"NEED FIX","NEED FIX",172,"TRUE","NEED FIX"
"88","bellissima my pro imetec diffon ceramic, diffusore ad aria calda per capelli ricci, tecnologia ceramica, 700 w, 2 combinazioni aria/temperatura, asciugatura delicata senza effetto crespo","B08LVXG2V1","B08LVXG2V1",TRUE,"bellissima imetec diffon ceramic, diffusore ad aria calda per capelli ricci, tecnologia ceramica, 700 w, 2 combinazioni aria/temperatura, asciugatura delicata senza effetto crespo",179,"NEED FIX","NEED FIX",186,"TRUE","NEED FIX"
"89","imetec tritamax, tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, accessorio frusta per salse e panna montata, 2 velocità, 500 watt","B08NK1L69Z","B08NK1L69Z",TRUE,"imetec tritamax, tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, accessorio frusta per salse e panna montata, 2 velocità, 500 watt",147,"TRUE","TRUE",147,"TRUE","NEED FIX"
"91","bellissima my pro imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160 c°- 200°c","B08NKXBJX1","B08NKXBJX1",TRUE,"bellissima imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160° c- 200° c",149,"NEED FIX","NEED FIX",155,"TRUE","NEED FIX"
"93","imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto","B08NPF5HWD","B08NPF5HWD",TRUE,"imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto",163,"TRUE","TRUE",163,"TRUE","NEED FIX"
"99","imetec grantoast, tostapane per toast extra farciti, fessure xl, pinze a fondo chiuso apribili a 360° e regolabili in larghezza, 600 w, 10 livelli doratura, timer","B08R7NSVL5","B08R7NSVL5",TRUE,"imetec grantoast, tostapane per toast extra farciti, fessure xl, pinze a fondo chiuso apribili a 360° e regolabili in larghezza, 600 w, 10 livelli doratura, timer",162,"TRUE","TRUE",162,"TRUE","NEED FIX"
"100","imetec frulla&gusta, frullatore con 4 lame in acciaio inox, bicchiare in vetro, 2 velocità e funzionamento impulsi, 500 w, capienza 800 ml, lavabile lavastoviglie, piedini antiscivolo","B08RYGFL21","B08RYGFL21",TRUE,"imetec frulla&gusta, frullatore con 4 lame in acciaio inox, bicchiare in vetro, 2 velocità e funzionamento impulsi, 500 w, capienza 800 ml, lavabile lavastoviglie, piedini antiscivolo",183,"TRUE","TRUE",183,"TRUE","NEED FIX"
"102","imetec onda f1, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","B08X6QMR36","B08X6QMR36",TRUE,"imetec onda f1, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare",159,"TRUE","TRUE",159,"TRUE","NEED FIX"
"103","bellissima imetec my pro revolution bhs4 1100, spazzola ad aria calda, asciuga e modella, rotazione automatica a doppio verso, 2 spazzole da 40 e 50 mm, ionizzatore, 1000 w, rivestimento in ceramica","B08X7BYVZQ","B08X7BYVZQ",TRUE,"bellissima imetec my pro revolution bhs4 1100, spazzola ad aria calda, asciuga e modella, rotazione automatica a doppio verso, 2 spazzole da 40 e 50 mm, ionizzatore, 1000 w, rivestimento in ceramica",198,"TRUE","TRUE",198,"TRUE","NEED FIX"
"104","imetec grattugissima, grattuggia elettrica per formaggio, pane e frutta secca, contenitore estraibile, coperchio salvafreschezza, 150 w, rullo in acciacio, accessori lavabili in lavastoviglie","B08XBZV29G","B08XBZV29G",TRUE,"imetec grattugissima, grattuggia elettrica per formaggio, pane e frutta secca, contenitore estraibile, coperchio salvafreschezza, 150 w, rullo in acciacio, accessori lavabili in lavastoviglie",191,"TRUE","TRUE",191,"TRUE","NEED FIX"
"105","imetec salon expert p3 3600 asciugacapelli, motore professionale, 2200 w, ionizzatore, griglia ceramica e tormalina, 8 combinazioni aria temperatura, concentratore e diffusore professionali","B093C19CSD","B093C19CSD",TRUE,"imetec salon expert p3 3600 asciugacapelli, motore professionale, 2200 w, ionizzatore, griglia ceramica e tormalina, 8 combinazioni aria temperatura, concentratore e diffusore professionali, nero",195,"NEED FIX","NEED FIX",189,"TRUE","NEED FIX"
"106","imetec silent power comfort, termoventilatore silenzioso e compatto, stufetta elettrica, 2100 w, 4 funzioni, termostato ambiente e di sicurezza, funzione antigelo, maniglia","B0987B62CP","B0987B62CP",TRUE,"imetec silent power comfort, termoventilatore silenzioso e compatto, stufetta elettrica, 2100 w, 4 funzioni, termostato ambiente e di sicurezza, funzione antigelo, maniglia",172,"TRUE","TRUE",172,"TRUE","NEED FIX"
"108","imetec silent power eco, termoventilatore silenzioso, stufetta elettrica, tecnologia eco -35% consumo energetico, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni, termostato ambiente","B0987BTDT2","B0987BTDT2",TRUE,"imetec silent power eco, termoventilatore silenzioso, stufetta elettrica, tecnologia eco -35% consumo energetico, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni, termostato ambiente",196,"TRUE","TRUE",196,"TRUE","NEED FIX"
"111","imetec eco rapid, stufa elettrica 2000 w, tecnologia a basso consumo energetico, termoconvettore 4 temperature, termostato ambiente, silenzioso","B0987CNV93","B0987CNV93",TRUE,"imetec eco rapid, stufa elettrica 2000 w, tecnologia a basso consumo energetico, termoconvettore 4 temperature, termostato ambiente, silenzioso",143,"TRUE","TRUE",143,"TRUE","NEED FIX"
"112","imetec compact air, termoventilatore piccolo e potente, stufetta elettrica, 2000 w, maniglia integrata, temperatura regolabile, funzione antigelo, dispositivo di protezione dai surriscaldamenti","B0987D6J4J","B0987D6J4J",TRUE,"imetec compact air, termoventilatore piccolo e potente, stufetta elettrica, 2000 w, maniglia integrata, temperatura regolabile, funzione antigelo, dispositivo di protezione dai surriscaldamenti",193,"TRUE","TRUE",193,"TRUE","NEED FIX"
"113","imetec silent power protection, termoventilatore silenzioso, 2100 w, stufetta elettrica, timer spegnimento programmabile, temperatura regolabile, 4 funzioni, termostato ambiente, funzione antigelo","B0987D9K2X","B0987D9K2X",TRUE,"imetec silent power protection, termoventilatore silenzioso, 2100 w, stufetta elettrica, timer spegnimento programmabile, temperatura regolabile, 4 funzioni, termostato ambiente, funzione antigelo",196,"TRUE","TRUE",196,"TRUE","NEED FIX"
"116","bellissima imetec creativity 4 you, asciugacapelli professionale, 4 accessori, diffusore, controllo intelligente della temperatura, ion technology, beauty bag, 2 velocità, 3 temperature, 1800 w","B09CTY5P2L","B09CTY5P2L",TRUE,"bellissima imetec creativity 4 you, asciugacapelli professionale, 4 accessori, diffusore, controllo intelligente della temperatura, ion technology, beauty bag, 2 velocità, 3 temperature, 1800 w",193,"TRUE","TRUE",193,"TRUE","NEED FIX"
"117","bellissima my pro imetec gt22 150 accessorio mermaid waves per styler arricciacapelli twist&style, ferro riscaldato forma bubbles, diametro 25 mm, rivestimento in ceramica, temperatura 190°c","B09CTZ6WKM","B09CTZ6WKM",TRUE,"bellissima imetec gt22 150 accessorio mermaid waves per styler arricciacapelli twist&style, ferro riscaldato forma bubbles, diametro 25 mm, rivestimento in ceramica, temperatura 190°c",183,"NEED FIX","NEED FIX",190,"TRUE","NEED FIX"
"120","imetec intellisense cervical, termoforo per cervicale e spalle, cuscino termico, 47x52 cm, tessuto anallergico, 5 temperature, electro block di sicurezza, riscaldamento rapido, lavabile in lavatrice","B09CTZV4TM","B09CTZV4TM",TRUE,"imetec intellisense cervical, termoforo per cervicale e spalle, cuscino termico, 47x52 cm, tessuto anallergico, 5 temperature, electro block di sicurezza, riscaldamento rapido, lavabile in lavatrice",198,"TRUE","TRUE",198,"TRUE","NEED FIX"
"121","bellissima my pro imetec gt22 160, accessorio hollywood waves per styler arricciacapelli twist&style, rivestimento in ceramica, temperatura 190°c, ovale, diametro 38 x 25 mm","B09CTZZGFY","B09CTZZGFY",TRUE,"bellissima imetec gt22 160, accessorio hollywood waves per styler arricciacapelli twist&style, rivestimento in ceramica, temperatura 190°c, ovale, nero, diametro 38 x 25 mm",172,"NEED FIX","NEED FIX",173,"TRUE","NEED FIX"
"123","imetec frullarapido+, frullatore a immersione, gambo xl in acciaio, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w","B09CYM6KR3","B09CYM6KR3",TRUE,"imetec frullarapido+, frullatore a immersione, gambo xl in acciaio, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w",159,"TRUE","TRUE",159,"TRUE","NEED FIX"
