"","SKU PRODOTTO","ASIN LIVE AMAZON","ASIN FORNITO TENACTA","L'ASIN LIVE SU AMAZON è UGUALE ALL'ASIN FORNITO TENACTA?","NOME PRODOTTO LIVE AMAZON","LUNGHEZZA NOME PRODOTTO LIVE SU AMAZON","NOME PRODOTTO UFFICIALE FORNITO DA TENACTA","LUNGHEZZA NOME PRODOTTO FORNITO DA TENACTA","IL NOME PRODOTTO LIVE AMAZON è UGUALE AL NOME PRODOTTO UFFICIALE TENACTA?","LA LUNGHEZZA DEL NOME PRODOTTO LIVE AMAZON è UGUALE ALLA LUNGHEZZA DEL NOME UFFICIALE TENACTA?","QUESTO ASIN RICHIEDE UNA CORREZIONE"
"18","bellissima imetec creativity b9 400 piastra per capelli, styling liscio o mosso, rivestimento in ceramica e cheratina, piastre arrotondate","B015O6A68K","B015O6A68K",TRUE,"bellissima imetec creativity b9 400 piastra per capelli, styling liscio o mosso, rivestimento in ceramica e cheratina, piastre arrotondate",138,"TRUE","TRUE",138,"TRUE","NEED FIX"
"20","imetec c20 2100 asciugacapelli, 2100 w, beccuccio orientabile, diffusore professionale, funzione fast drying per unasciugatura rapida, 4 combinazioni aria/temperatura, colpo aria fredda, cavo 1.8 m","B015O6AFPE","B015O6AFPE",TRUE,"imetec c20 2100 asciugacapelli, 2100 w, beccuccio orientabile, diffusore professionale, funzione fast drying per unasciugatura rapida, 4 combinazioni aria/temperatura, colpo aria fredda, cavo 1.8 m",197,"TRUE","TRUE",197,"TRUE","NEED FIX"
"22","imetec panemio macchina del pane, impasta lievita e cuoce, 12 programmi, cestello pagnotta, accessorio panini, 3 livelli di doratura, avvio programmabile, 550 w, ricettario","B01LXNKQOL","B01LXNKQOL",TRUE,"imetec panemio macchina del pane, impasta lievita e cuoce, 12 programmi, cestello pagnotta, accessorio panini, 3 livelli di doratura, avvio programmabile, 550 w, ricettario, champagne/antracite",193,"NEED FIX","NEED FIX",172,"TRUE","NEED FIX"
"23","bellissima imetec creativity color shine b22 100 piastra per capelli colorati, rivestimento in tessuto per la protezione dei capelli, temperatura regolabile da 150°c a 230°c","B01N55NF5G","B01N55NF5G",TRUE,"bellissima imetec creativity color shine b22 100 piastra per capelli colorati, rivestimento in tessuto per la protezione dei capelli, temperatura regolabile da 150°c a 230°c",173,"TRUE","TRUE",173,"TRUE","NEED FIX"
"24","bellissima my pro imetec beach waves gt20 100 piastra per capelli a onde larghe e strette, rivestimento in ceramica, temperatura regolabile","B06WGV3DBP","B06WGV3DBP",TRUE,"bellissima imetec beach waves gt20 100 piastra per capelli a onde larghe e strette, rivestimento in ceramica, temperatura regolabile, rosa, ‎14.72 x 2.72 x 0.01 cm; 0.58 grammi",176,"NEED FIX","NEED FIX",139,"TRUE","NEED FIX"
"26","imetec personal e sport blender pb 100 mini frullatore con 2 bottiglie take-away in tritan e 4 lame in acciaio inox, 22,000 giri/min","B0711KBY99","B0711KBY99",TRUE,"imetec personal e sport blender pb 100 mini frullatore con 2 bottiglie take-away in tritan e 4 lame in acciaio inox, 22,000 giri/min",132,"TRUE","TRUE",132,"TRUE","NEED FIX"
"27","imetec sm 1000 soup maker, cuoce e frulla, 3 programmi automatici, vellutate, zuppe e frullati, 6 porzioni, lame seghettate acciaio inox, con ricettario, 900 w, 1.6 litri","B071451JHC","B071451JHC",TRUE,"imetec sm 1000 soup maker, cuoce e frulla, 3 programmi automatici, vellutate, zuppe e frullati, 6 porzioni, lame seghettate acciaio inox, con ricettario, 900 w, 1.6 litri",170,"TRUE","TRUE",170,"TRUE","NEED FIX"
"28","bellissima imetec b26 100 piastra per capelli lunghi o difficili da disciplinare, formato extra large, rivestimento in ceramica, 160° c - 230° c","B072MSQDQG","B072MSQDQG",TRUE,"bellissima imetec b26 100 piastra per capelli lunghi o difficili da disciplinare, formato extra large, rivestimento in ceramica, 160° c - 230° c",144,"TRUE","TRUE",144,"TRUE","NEED FIX"
"30","bellissima imetec gt15 200 ferro arricciacapelli con rivestimento in ceramica, forma conica, controllo della temperatura","B075RFR2CV","B075RFR2CV",TRUE,"bellissima imetec gt15 200 ferro arricciacapelli con rivestimento in ceramica, forma conica, controllo della temperatura",120,"TRUE","TRUE",120,"TRUE","NEED FIX"
"31","bellissima imetec creativity b27 100 piastra per capelli con rivestimento in ceramica e controllo della temperatura, temperatura regolabile 150°c / 230°c","B075RGG4Y5","B075RGG4Y5",TRUE,"bellissima imetec creativity b27 100 piastra per capelli con rivestimento in ceramica e controllo della temperatura, temperatura egolabile 150°c / 230°c, nero, ‎36 x 15.4 x 5 cm; 430 grammi",189,"NEED FIX","NEED FIX",153,"TRUE","NEED FIX"
"33","imetec bw03 boule elettrica cordless, tecnologia ceramica, riscaldamento ultrarapido, termostato di sicurezza, spia di ricarica","B078RL1X78","B078RL1X78",TRUE,"imetec bw03 boule elettrica cordless, tecnologia ceramica, riscaldamento ultrarapido, termostato di sicurezza, spia di ricarica",127,"TRUE","TRUE",127,"TRUE","NEED FIX"
"35","imetec salon expert p5 3600 asciugacapelli professionale, 2300 w, griglia con rivestimento in ceramica e cheratina, tecnologia a ioni, 8 combinazioni aria/temperatura, 2 beccucci","B079Z9GXQS","B079Z9GXQS",TRUE,"imetec salon expert p5 3600 asciugacapelli professionale, 2300 w, griglia con rivestimento in ceramica e cheratina, tecnologia a ioni, 8 combinazioni aria/temperatura, 2 beccucci",178,"TRUE","TRUE",178,"TRUE","NEED FIX"
"36","imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g","B07CKRCMB7","B07CKRCMB7",TRUE,"imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g, bianco blu",115,"NEED FIX","NEED FIX",103,"TRUE","NEED FIX"
"39","bellissima my pro imetec steam b28 100 piastra per capelli professionale a vapore, effetto liscio a lungo, ceramica, temperatura regolabile 170°c - 200°c - 230°c, riscaldamento rapido","B07FZ4PVRP","B07FZ4PVRP",TRUE,"bellissima imetec steam b28 100 piastra per capelli professionale a vapore, effetto liscio a lungo, ceramica, temperatura regolabile 170°c - 200°c - 230°c, riscaldamento rapido",176,"NEED FIX","NEED FIX",183,"TRUE","NEED FIX"
"41","imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico","B07MZGRDJ4","B07MZGRDJ4",TRUE,"imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico",198,"TRUE","TRUE",198,"TRUE","NEED FIX"
"42","imetec zerocalc z3 3900 ferro da stiro a vapore, tecnologia anticalcare, tecnologia intellivapor (temperatura unica ideale per tutti i tessuti), piastra ceramica, 2400 w, colpo vapore 170 g","B07NYRRF1Y","B07NYRRF1Y",TRUE,"imetec zerocalc z3 3900 ferro da stiro a vapore, tecnologia anticalcare, tecnologia intellivapor (temperatura unica ideale per tutti i tessuti), piastra ceramica, 2400 w, colpo vapore 170 g",189,"TRUE","TRUE",189,"TRUE","NEED FIX"
"44","imetec zerocalc z1 2800 ferro da stiro con tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, tecnologia a risparmio energetico, 2200 w, colpo vapore 130 g","B07PPC54RD","B07PPC54RD",TRUE,"imetec zerocalc z1 2800 ferro da stiro con tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, tecnologia a risparmio energetico, 2200 w, colpo vapore 130 g",168,"TRUE","TRUE",168,"TRUE","NEED FIX"
"45","bellissima my pro imetec magic style brush p2 30 spazzola riscaldata, capelli liscio effetto naturale/mosso sostenuto, diametro 30 mm, tecnologia a ioni, rivestimento ceramica","B07S5L8VYG","B07S5L8VYG",TRUE,"bellissima imetec magic style brush p2 30 spazzola riscaldata, capelli liscio effetto naturale/mosso sostenuto, diametro 30 mm, tecnologia a ioni, rivestimento ceramica, nero/oro rosa",183,"NEED FIX","NEED FIX",175,"TRUE","NEED FIX"
"47","imetec zerocalc kf1 100 kit 3 filtri anticalcare per ferri da stiro imetec zerocalc pro ceramic ps2 2400, ps2 2000, ps2 2200, intellivapor ps3 3000, imetec onda, ricambi originali","B07S61V42S","B07S61V42S",TRUE,"imetec zerocalc kf1 100 kit 3 filtri anticalcare per ferri da stiro imetec zerocalc pro ceramic ps2 2400, ps2 2000, ps2 2200, intellivapor ps3 3000, imetec onda, ricambi originali",179,"TRUE","TRUE",179,"TRUE","NEED FIX"
"48","imetec compact es1 100 bilancia pesapersone elettronica compatta, design ultrasottile, ampio lcd display, portata max 150 kg","B07VC16GW8","B07VC16GW8",TRUE,"imetec compact es1 100 bilancia pesapersone elettronica compatta, design ultrasottile, ampio lcd display, portata max 150 kg",124,"TRUE","TRUE",124,"TRUE","NEED FIX"
"49","imetec body analizer es7 400 bilancia pesapersone diagnostica, misura acqua corporea, massa muscolare e grassa","B07VGH4Z81","B07VGH4Z81",TRUE,"imetec body analizer es7 400 bilancia pesapersone diagnostica, misura acqua corporea, massa muscolare e grassa",110,"TRUE","TRUE",110,"TRUE","NEED FIX"
"51","imetec monitoring es9 300 bilancia pesapersone elettronica, monitoraggio trend grafico peso, 4 utenti, fino a 180 kg, lcd display, vetro temperato","B07W4JVN8S","B07W4JVN8S",TRUE,"imetec monitoring es9 300 bilancia pesapersone elettronica, monitoraggio trend grafico peso, 4 utenti, fino a 180 kg, lcd display, vetro temperato, grigio scuro",160,"NEED FIX","NEED FIX",146,"TRUE","NEED FIX"
"54","bellissima imetec p3 3400 asciugacapelli con motore ac professionale, tecnologia a ioni per capelli morbidi, idratati e luminosi, griglia rivestita in ceramica, 2400 w di potenza","B07Y8DPHCL","B07Y8DPHCL",TRUE,"bellissima imetec p3 3400 asciugacapelli con motore ac professionale, tecnologia a ioni per capelli morbidi, idratati e luminosi, griglia rivestita in ceramica, 2400 w di potenza",178,"TRUE","TRUE",178,"TRUE","NEED FIX"
"55","imetec scaldasonno adapto piazza e mezza 150 x 120 cm, tecnologia brevettata, riscaldamento rapido, temperatura costante e personalizzata, 100 % cotone, comando con 6 temperature","B07Y8FDGDQ","B07Y8FDGDQ",TRUE,"imetec scaldasonno adapto piazza e mezza 150 x 120 cm, basso consumo, tecnologia brevettata, riscaldamento rapido, temperatura personalizzata, 100 % cotone, made in italy, comando con 6 temperature",197,"NEED FIX","NEED FIX",178,"TRUE","NEED FIX"
"57","imetec scaldasonno adapto matrimoniale 150 x 160 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, tessuto antiscivolo, 2 comandi separati, 6 temperature","B07Y8GCMLG","B07Y8GCMLG",TRUE,"imetec scaldasonno adapto matrimoniale 150 x 160 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, 100% lana e merino, made in italy, 2 comandi separati, 6 temperature",186,"NEED FIX","NEED FIX",188,"TRUE","NEED FIX"
"59","imetec scaldasonno adapto singolo 150 x 80 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, tessuto antiscivolo, comando con 6 temperature","B07Y8GQMP5","B07Y8GQMP5",TRUE,"imetec scaldasonno adapto singolo 150 x 80 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, 100% lana e merino, made in italy, tessuto antiscivolo, comando con 6 temperature",193,"NEED FIX","NEED FIX",174,"TRUE","NEED FIX"
"60","imetec scaldasonno adapto matrimoniale, 150x160, riscaldamento rapido, temperatura costante e personalizzata, tessuto trapuntato anallergico, comando con 6 temperature","B07Y8GQVND","B07Y8GQVND",TRUE,"imetec scaldasonno adapto matrimoniale, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto trapuntato anallergico, made in italy, 2 comandi con 6 temperature, 150 x 160 cm",193,"NEED FIX","NEED FIX",167,"TRUE","NEED FIX"
"62","bellissima imetec asciugacapelli k9 2300 asciuga e mantiene idratati i capelli senza effetto crespo, 2300 w, tecnologia a ioni, 8 combinazioni flusso daria temperatura, diffusore capellli ricci","B082WSYYCX","B082WSYYCX",TRUE,"bellissima imetec asciugacapelli k9 2300 asciuga e mantiene idratati i capelli senza effetto crespo, 2300 w, tecnologia a ioni, 8 combinazioni flusso daria temperatura, diffusore capellli ricci",193,"TRUE","TRUE",193,"TRUE","NEED FIX"
"64","imetec zero-glu pro, macchina per pane, ciabatte e panini senza glutine per celiaci, pasta pizza, dolci, marmellate, 20 programmi, 2 pale impastatrici, temperatura levitazione controllata, ricettario","B0848JZ6KP","B0848JZ6KP",TRUE,"imetec zero-glu pro, macchina per pane, ciabatte e panini senza glutine per celiaci, pasta pizza, dolci, marmellate, 20 programmi, 2 pale impastatrici, temperatura levitazione controllata, ricettario",199,"TRUE","TRUE",199,"TRUE","NEED FIX"
"65","imetec scaldasonno adapto maxi coprimaterasso singolo 195x90 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto anallergico trapuntato, comando con 6 temperature","B08HR1VGSR","B08HR1VGSR",TRUE,"imetec scaldasonno adapto maxi coprimaterasso singolo 195x90 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto anallergico trapuntato, comando a 6 temperature",185,"NEED FIX","NEED FIX",183,"TRUE","NEED FIX"
"66","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto anallergico trapuntato, doppio comando, 6 temperature","B08HR23S41","B08HR23S41",TRUE,"imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto anallergico trapuntato, doppio comando, 6 temperature",197,"NEED FIX","NEED FIX",193,"TRUE","NEED FIX"
"67","imetec onda f2, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","B08HS4ZSMH","B08HS4ZSMH",TRUE,"imetec onda f2, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare",159,"TRUE","TRUE",159,"TRUE","NEED FIX"
"69","imetec cukò maestro, robot da cucina con cottura, 20 programmi, 10 funzioni, impasta pane e pizza, capienza 2 l, fino a 6 porzioni, 8 accessori, ricettario, 1000 w","B08HS77R9B","B08HS77R9B",TRUE,"imetec cukò maestro, robot da cucina con cottura, 20 programmi, 10 funzioni, impasta pane e pizza, capienza 2 l, fino a 6 porzioni, 8 accessori, ricettario, 1000 w",163,"TRUE","TRUE",163,"TRUE","NEED FIX"
"70","bellissima my pro imetec gt22 120, accessorio sculpted curls per styler arricciacapelli twist & style, ferro riscaldato da 11 mm, rivestimento in ceramica, temperatura 185°c","B08J8XCSH4","B08J8XCSH4",TRUE,"bellissima imetec gt22 120, accessorio sculpted curls per styler arricciacapelli twist & style, ferro riscaldato da 11 mm, rivestimento in ceramica, temperatura 185°c",166,"NEED FIX","NEED FIX",173,"TRUE","NEED FIX"
"72","bellissima my pro imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi","B08J8XH5BH","B08J8XH5BH",TRUE,"bellissima imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi",180,"NEED FIX","NEED FIX",187,"TRUE","NEED FIX"
"76","bellissima my pro imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c","B08J8XNFNC","B08J8XNFNC",TRUE,"bellissima imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c",162,"NEED FIX","NEED FIX",169,"TRUE","NEED FIX"
"77","imetec adapto velvet square plaid riscaldabile, coperta elettrica 150x95 cm tessuto morbido, tecnologia adapto, dispositivo di sicurezza, rapido riscaldamento, 6 temperature, lavabile in lavatrice","B08J8Z15M1","B08J8Z15M1",TRUE,"imetec adapto velvet square plaid riscaldabile, coperta elettrica 150x95 cm tessuto morbido, basso consumo, tecnologia adapto, sicuro, rapido riscaldamento, 6 temperature, lavabile",180,"NEED FIX","NEED FIX",196,"TRUE","NEED FIX"
"81","imetec succovivo sj4 1300 estrattore di succo professionale a freddo, spremitura lenta 50 giri/min, filtro per succhi, accessorio per granite e sorbetti, pulizia in 2 minuti","B08JV87TZW","B08JV87TZW",TRUE,"imetec succovivo sj4 1300 estrattore di succo professionale a freddo, spremitura lenta 50 giri/min, filtro per succhi, accessorio per granite e sorbetti, pulizia in 2 minuti",173,"TRUE","TRUE",173,"TRUE","NEED FIX"
"84","imetec la tostagriglia, tostiera, piastre xl rigate e antiaderenti, interruttore on/off, spia riscaldamento piastre, gancio chiusura, avvolgicavo, tostapane compatto, 900 w","B08JV9LX42","B08JV9LX42",TRUE,"imetec la tostagriglia, tostiera, piastre xl rigate e antiaderenti, interruttore on/off, spia riscaldamento piastre, tostapane compatto, 900 w, grigio antracite, ‎31.7 x 28.6 x 13.1 cm; 1.9 kg",192,"NEED FIX","NEED FIX",172,"TRUE","NEED FIX"
"86","imetec crea&crema sbattitore elettrico, fruste extralunghe per impasti dolci e panna montata, ganci acciaio inox per impastare, 5 velocità, funzione turbo, design ergonomico, 500 w","B08JVC7VB4","B08JVC7VB4",TRUE,"imetec crea&crema sbattitore elettrico, fruste extralunghe per impasti dolci e panna montata, ganci acciaio inox per impastare, 5 velocità, 500 w, bianco e verde, ‎15 x 22 x 22 cm; 1 kg",185,"NEED FIX","NEED FIX",180,"TRUE","NEED FIX"
"87","imetec frullatutto frullatore, lame tritaghiaccio in acciaio inox, bicchiere da 800 ml in vetro antigraffio, 2 velocità, funzionamento impulsi, 500 w, 2 velocità, lavabile lavastoviglie","B08JVCHZF3","B08JVCHZF3",TRUE,"imetec frullatutto frullatore, lame tritaghiaccio in acciaio inox, bicchiere da 800 ml in vetro antigraffio, 2 velocità, funzionamento impulsi, 500 w, 2 velocità, lavabile lavastoviglie",185,"TRUE","TRUE",185,"TRUE","NEED FIX"
"88","bellissima my pro imetec diffon ceramic, diffusore ad aria calda per capelli ricci, tecnologia ceramica, 700 w, 2 combinazioni aria/temperatura, asciugatura delicata senza effetto crespo","B08LVXG2V1","B08LVXG2V1",TRUE,"bellissima imetec diffon ceramic, diffusore ad aria calda per capelli ricci, tecnologia ceramica, 700 w, 2 combinazioni aria/temperatura, asciugatura delicata senza effetto crespo",179,"NEED FIX","NEED FIX",186,"TRUE","NEED FIX"
"91","bellissima my pro imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160 c°- 200°c","B08NKXBJX1","B08NKXBJX1",TRUE,"bellissima imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160° c- 200° c",149,"NEED FIX","NEED FIX",155,"TRUE","NEED FIX"
"92","imetec frescoaroma macina caffè e spezie, pepe, zucchero, frutta secca elettrico con lame in acciaio inox, contenitore salva-freschezza, funzionamento a impulsi, 150 w","B08NP5M6D4","B08NP5M6D4",TRUE,"imetec frescoaroma macina caffè e spezie, pepe, zucchero, frutta secca elettrico con lame in acciaio inox, contenitore salva-freschezza, funzionamento a impulsi, 150 w",167,"TRUE","TRUE",167,"TRUE","NEED FIX"
"93","imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto","B08NPF5HWD","B08NPF5HWD",TRUE,"imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto",163,"TRUE","TRUE",163,"TRUE","NEED FIX"
"94","imetec buonfrullato, frullatore compatto, bicchiere in plastica bpa free, capacità 700 ml, coperchio dosa liquidi, 400 w","B08NPG5D5Y","B08NPG5D5Y",TRUE,"imetec buonfrullato, frullatore compatto, bicchiere in plastica bpa free, capacità 700 ml, coperchio dosa liquidi, 400 w",120,"TRUE","TRUE",120,"TRUE","NEED FIX"
"95","imetec tritapiù tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, 18.000 giri/min, funzionamento a pressione, 1000 w, materiali bpa free","B08NPMMFWQ","B08NPMMFWQ",TRUE,"imetec tritapiù tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, 18.000 giri/min, funzionamento a pressione, 1000 w, materiali bpa free, bianco/verde",165,"NEED FIX","NEED FIX",151,"TRUE","NEED FIX"
"99","imetec grantoast, tostapane per toast extra farciti, fessure xl, pinze a fondo chiuso apribili a 360° e regolabili in larghezza, 600 w, 10 livelli doratura, timer","B08R7NSVL5","B08R7NSVL5",TRUE,"imetec grantoast, tostapane per toast extra farciti, fessure xl, pinze a fondo chiuso apribili a 360° e regolabili in larghezza, 600 w, 10 livelli doratura, timer",162,"TRUE","TRUE",162,"TRUE","NEED FIX"
"101","imetec eco perfect ferro da stiro a vapore, risultati ottimi con -35% di consumo di acqua e -25% di consumo energetico, piastra con rivestimento pro ceramic, tripla protezione anticalcare, 2400 w","B08V11MR92","B08V11MR92",TRUE,"imetec eco perfect ferro da stiro a vapore, risultati ottimi con -35% di consumo di acqua e -25% di consumo energetico, piastra con rivestimento pro ceramic, tripla protezione anticalcare, 2400 w",195,"TRUE","TRUE",195,"TRUE","NEED FIX"
"103","bellissima imetec my pro revolution bhs4 1100, spazzola ad aria calda, asciuga e modella, rotazione automatica a doppio verso, 2 spazzole da 40 e 50 mm, ionizzatore, 1000 w, rivestimento in ceramica","B08X7BYVZQ","B08X7BYVZQ",TRUE,"bellissima imetec my pro revolution bhs4 1100, spazzola ad aria calda, asciuga e modella, rotazione automatica a doppio verso, 2 spazzole da 40 e 50 mm, ionizzatore, 1000 w, rivestimento in ceramica",198,"TRUE","TRUE",198,"TRUE","NEED FIX"
"105","imetec salon expert p3 3600 asciugacapelli, motore professionale, 2200 w, ionizzatore, griglia ceramica e tormalina, 8 combinazioni aria temperatura, concentratore e diffusore professionali","B093C19CSD","B093C19CSD",TRUE,"imetec salon expert p3 3600 asciugacapelli, motore professionale, 2200 w, ionizzatore, griglia ceramica e tormalina, 8 combinazioni aria temperatura, concentratore e diffusore professionali, nero",195,"NEED FIX","NEED FIX",189,"TRUE","NEED FIX"
"110","imetec silent power pure, termoventilatore silenzioso con ionizzatore e timer di autospegnimento, stufetta elettrica, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni","B0987C6H2S","B0987C6H2S",TRUE,"imetec silent power pure, termoventilatore silenzioso con ionizzatore e timer di autospegnimento, stufetta elettrica, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni",179,"TRUE","TRUE",179,"TRUE","NEED FIX"
