"","SKU PRODOTTO","ASIN LIVE AMAZON","ASIN FORNITO TENACTA","L'ASIN LIVE SU AMAZON è UGUALE ALL'ASIN FORNITO TENACTA?","NOME PRODOTTO LIVE AMAZON","LUNGHEZZA NOME PRODOTTO LIVE SU AMAZON","NOME PRODOTTO UFFICIALE FORNITO DA TENACTA","LUNGHEZZA NOME PRODOTTO FORNITO DA TENACTA","IL NOME PRODOTTO LIVE AMAZON è UGUALE AL NOME PRODOTTO UFFICIALE TENACTA?","LA LUNGHEZZA DEL NOME PRODOTTO LIVE AMAZON è UGUALE ALLA LUNGHEZZA DEL NOME UFFICIALE TENACTA?","QUESTO ASIN RICHIEDE UNA CORREZIONE"
"32","imetec succovivo pro 2000 estrattore di succo professionale a freddo, spremitura lenta 48 giri/min, 2 filtri per succhi, accessorio per granite e sorbetti, kit per maschere bellezza, con ricettario","B076998CD8","B076998CD8",TRUE,"imetec succovivo pro 2000 estrattore di succo professionale a freddo, spremitura lenta 48 giri/min, 2 filtri per succhi, accessorio per granite e sorbetti, kit per maschere bellezza, con ricettario",197,"TRUE","TRUE",197,"TRUE","NEED FIX"
"34","bellissima imetec bm 200 piastra mini per capelli lisci e luminosi, temperatura 200°, multivoltaggio automatico, dimensioni compatte da viaggio","B079FN8N4T","B079FN8N4T",TRUE,"bellissima imetec bm 200 piastra mini per capelli lisci e luminosi, temperatura 200°, multivoltaggio automatico, dimensioni compatte da viaggio",143,"TRUE","TRUE",143,"TRUE","NEED FIX"
"36","imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g","B07CKRCMB7","B07CKRCMB7",TRUE,"imetec zerocalc z3 3500 ferro da stiro, tecnologia anticalcare, piastra inox 2400 w, colpo vapore 150 g, bianco blu",115,"NEED FIX","NEED FIX",103,"TRUE","NEED FIX"
"41","imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico","B07MZGRDJ4","B07MZGRDJ4",TRUE,"imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico",198,"TRUE","TRUE",198,"TRUE","NEED FIX"
"42","imetec zerocalc z3 3900 ferro da stiro a vapore, tecnologia anticalcare, tecnologia intellivapor (temperatura unica ideale per tutti i tessuti), piastra ceramica, 2400 w, colpo vapore 170 g","B07NYRRF1Y","B07NYRRF1Y",TRUE,"imetec zerocalc z3 3900 ferro da stiro a vapore, tecnologia anticalcare, tecnologia intellivapor (temperatura unica ideale per tutti i tessuti), piastra ceramica, 2400 w, colpo vapore 170 g",189,"TRUE","TRUE",189,"TRUE","NEED FIX"
"45","bellissima my pro imetec magic style brush p2 30 spazzola riscaldata, capelli liscio effetto naturale/mosso sostenuto, diametro 30 mm, tecnologia a ioni, rivestimento ceramica","B07S5L8VYG","B07S5L8VYG",TRUE,"bellissima imetec magic style brush p2 30 spazzola riscaldata, capelli liscio effetto naturale/mosso sostenuto, diametro 30 mm, tecnologia a ioni, rivestimento ceramica, nero/oro rosa",183,"NEED FIX","NEED FIX",175,"TRUE","NEED FIX"
"46","bellissima imetec my pro creativity infrared b8 200, piastra lisciante, tecnologia raggi infrarossi, rivestimento in ceramica e cheratina, 11 livelli di temperatura da 130 °c a 230 °c, cavo 1,8 m","B07S5L9937","B07S5L9937",TRUE,"bellissima imetec my pro creativity infrared b8 200, piastra lisciante, tecnologia raggi infrarossi, rivestimento in ceramica e cheratina, 11 livelli di temperatura da 130 °c a 230 °c, cavo 1,8 m",195,"TRUE","TRUE",195,"TRUE","NEED FIX"
"47","imetec zerocalc kf1 100 kit 3 filtri anticalcare per ferri da stiro imetec zerocalc pro ceramic ps2 2400, ps2 2000, ps2 2200, intellivapor ps3 3000, imetec onda, ricambi originali","B07S61V42S","B07S61V42S",TRUE,"imetec zerocalc kf1 100 kit 3 filtri anticalcare per ferri da stiro imetec zerocalc pro ceramic ps2 2400, ps2 2000, ps2 2200, intellivapor ps3 3000, imetec onda, ricambi originali",179,"TRUE","TRUE",179,"TRUE","NEED FIX"
"48","imetec compact es1 100 bilancia pesapersone elettronica compatta, design ultrasottile, ampio lcd display, portata max 150 kg","B07VC16GW8","B07VC16GW8",TRUE,"imetec compact es1 100 bilancia pesapersone elettronica compatta, design ultrasottile, ampio lcd display, portata max 150 kg",124,"TRUE","TRUE",124,"TRUE","NEED FIX"
"49","imetec body analizer es7 400 bilancia pesapersone diagnostica, misura acqua corporea, massa muscolare e grassa","B07VGH4Z81","B07VGH4Z81",TRUE,"imetec body analizer es7 400 bilancia pesapersone diagnostica, misura acqua corporea, massa muscolare e grassa",110,"TRUE","TRUE",110,"TRUE","NEED FIX"
"50","bellissima my pro imetec gh18 1100 modellatore ad aria, rivestimento spazzole in ceramica, 5 accessori per realizzare capelli lisci e luminosi, a onde morbide o ricci stretti, 1000 w","B07W3VJQZD","B07W3VJQZD",TRUE,"bellissima imetec gh18 1100 modellatore ad aria, rivestimento spazzole in ceramica, 5 accessori per realizzare capelli lisci e luminosi, a onde morbide o ricci stretti, 1000 w",175,"NEED FIX","NEED FIX",182,"TRUE","NEED FIX"
"51","imetec monitoring es9 300 bilancia pesapersone elettronica, monitoraggio trend grafico peso, 4 utenti, fino a 180 kg, lcd display, vetro temperato","B07W4JVN8S","B07W4JVN8S",TRUE,"imetec monitoring es9 300 bilancia pesapersone elettronica, monitoraggio trend grafico peso, 4 utenti, fino a 180 kg, lcd display, vetro temperato, grigio scuro",160,"NEED FIX","NEED FIX",146,"TRUE","NEED FIX"
"52","imetec precision es13 200 bilancia pesapersone elettronica, rivela anche le minime variazioni di peso, fino a 180 kg, lcd display, vetro temperato, batterie incluse","B07WBZC85N","B07WBZC85N",TRUE,"imetec precision es13 200 bilancia pesapersone elettronica, rivela anche le minime variazioni di peso, fino a 180 kg, lcd display, vetro temperato, batterie incluse",164,"TRUE","TRUE",164,"TRUE","NEED FIX"
"56","imetec scaldasonno adapto singolo 150 x 80 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto trapuntato anallergico, comando con 6 temperature","B07Y8FZ6GJ","B07Y8FZ6GJ",TRUE,"imetec scaldasonno adapto singolo 150 x 80 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto trapuntato anallergico, made in italy, comando con 6 temperature",180,"NEED FIX","NEED FIX",165,"TRUE","NEED FIX"
"57","imetec scaldasonno adapto matrimoniale 150 x 160 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, tessuto antiscivolo, 2 comandi separati, 6 temperature","B07Y8GCMLG","B07Y8GCMLG",TRUE,"imetec scaldasonno adapto matrimoniale 150 x 160 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, 100% lana e merino, made in italy, 2 comandi separati, 6 temperature",186,"NEED FIX","NEED FIX",188,"TRUE","NEED FIX"
"58","imetec scaldasonno adapto matrimoniale 150 x 160 cm, tecnologia brevettata, riscaldamento rapido, temperatura costante e personalizzata, 100% cotone, 2 comandi con 6 temperature","B07Y8GH4K8","B07Y8GH4K8",TRUE,"imetec scaldasonno adapto matrimoniale 150 x 160 cm, basso consumo, tecnologia brevettata, riscaldamento rapido, temperatura personalizzata, 100% cotone, made in italy, 2 comandi con 6 temperature",196,"NEED FIX","NEED FIX",177,"TRUE","NEED FIX"
"59","imetec scaldasonno adapto singolo 150 x 80 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, tessuto antiscivolo, comando con 6 temperature","B07Y8GQMP5","B07Y8GQMP5",TRUE,"imetec scaldasonno adapto singolo 150 x 80 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, 100% lana e merino, made in italy, tessuto antiscivolo, comando con 6 temperature",193,"NEED FIX","NEED FIX",174,"TRUE","NEED FIX"
"60","imetec scaldasonno adapto matrimoniale, 150x160, riscaldamento rapido, temperatura costante e personalizzata, tessuto trapuntato anallergico, comando con 6 temperature","B07Y8GQVND","B07Y8GQVND",TRUE,"imetec scaldasonno adapto matrimoniale, basso consumo, riscaldamento rapido, temperatura personalizzata, tessuto trapuntato anallergico, made in italy, 2 comandi con 6 temperature, 150 x 160 cm",193,"NEED FIX","NEED FIX",167,"TRUE","NEED FIX"
"61","imetec scaldasonno adapto singolo 150 x 80 cm, tecnologia brevettata, riscaldamento rapido, temperatura costante e personalizzata, 100% cotone, comando con 6 temperature","B07Y8GR1WS","B07Y8GR1WS",TRUE,"imetec scaldasonno adapto singolo 150 x 80 cm, basso consumo, tecnologia brevettata, riscaldamento rapido, temperatura personalizzata, 100% cotone, made in italy, comando con 6 temperature",188,"NEED FIX","NEED FIX",169,"TRUE","NEED FIX"
"63","bellissima imetec asciugacapelli s9 2200 asciuga e modella con precisione, 2200 w, 8 combinazioni flusso daria temperatura, beccussio di precisione, colpo aria fredda","B082WSZXHB","B082WSZXHB",TRUE,"bellissima imetec asciugacapelli s9 2200 asciuga e modella con precisione, 2200 w, 8 combinazioni flusso daria temperatura, beccussio di precisione, colpo aria fredda",166,"TRUE","TRUE",166,"TRUE","NEED FIX"
"68","imetec onda p2 ferro da stiro generatore di vapore, piastra a onde scorrevole brevettata, 2400w, colpo vapore 300 g, serbatoio 2,5l, 3 filtri con ioni di argento, tecnologia no stop vapor","B08HS61FJ5","B08HS61FJ5",TRUE,"imetec onda p2 ferro da stiro generatore di vapore, piastra a onde scorrevole brevettata, 2400w, colpo vapore 300 g, serbatoio 2,5l, 3 filtri con ioni di argento, tecnologia no stop vapor",187,"TRUE","TRUE",187,"TRUE","NEED FIX"
"69","imetec cukò maestro, robot da cucina con cottura, 20 programmi, 10 funzioni, impasta pane e pizza, capienza 2 l, fino a 6 porzioni, 8 accessori, ricettario, 1000 w","B08HS77R9B","B08HS77R9B",TRUE,"imetec cukò maestro, robot da cucina con cottura, 20 programmi, 10 funzioni, impasta pane e pizza, capienza 2 l, fino a 6 porzioni, 8 accessori, ricettario, 1000 w",163,"TRUE","TRUE",163,"TRUE","NEED FIX"
"70","bellissima my pro imetec gt22 120, accessorio sculpted curls per styler arricciacapelli twist & style, ferro riscaldato da 11 mm, rivestimento in ceramica, temperatura 185°c","B08J8XCSH4","B08J8XCSH4",TRUE,"bellissima imetec gt22 120, accessorio sculpted curls per styler arricciacapelli twist & style, ferro riscaldato da 11 mm, rivestimento in ceramica, temperatura 185°c",166,"NEED FIX","NEED FIX",173,"TRUE","NEED FIX"
"71","bellissima my pro imetec gt22 130, accessorio loose waves per styler arricciacapelli twist&style, ferro riscaldato ad ellisse, diametro da 26 a 38 mm, rivestimento ceramica, temperatura 190°c","B08J8XCSHB","B08J8XCSHB",TRUE,"bellissima imetec gt22 130, accessorio loose waves per styler arricciacapelli twist&style, ferro riscaldato ad ellisse, diametro da 26 a 38 mm, rivestimento ceramica, temperatura 190°c",184,"NEED FIX","NEED FIX",191,"TRUE","NEED FIX"
"72","bellissima my pro imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi","B08J8XH5BH","B08J8XH5BH",TRUE,"bellissima imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi",180,"NEED FIX","NEED FIX",187,"TRUE","NEED FIX"
"76","bellissima my pro imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c","B08J8XNFNC","B08J8XNFNC",TRUE,"bellissima imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c",162,"NEED FIX","NEED FIX",169,"TRUE","NEED FIX"
"77","imetec adapto velvet square plaid riscaldabile, coperta elettrica 150x95 cm tessuto morbido, tecnologia adapto, dispositivo di sicurezza, rapido riscaldamento, 6 temperature, lavabile in lavatrice","B08J8Z15M1","B08J8Z15M1",TRUE,"imetec adapto velvet square plaid riscaldabile, coperta elettrica 150x95 cm tessuto morbido, basso consumo, tecnologia adapto, sicuro, rapido riscaldamento, 6 temperature, lavabile",180,"NEED FIX","NEED FIX",196,"TRUE","NEED FIX"
"79","imetec adapto velvet jacquard plaid riscaldabile, coperta elettrica 140x180 cm tessuto morbido, tecnologia adapto, dispositivo di sicurezza, rapido riscaldamento, 6 temperature, lavabile in lavatrice","B08J8ZLLDT","B08J8ZLLDT",TRUE,"imetec adapto velvet jacquard plaid riscaldabile, coperta elettrica 140x180 cm tessuto morbido, basso consumo, tecnologia adapto, sicuro, rapido riscaldamento, 6 temperature, lavabile",183,"NEED FIX","NEED FIX",199,"TRUE","NEED FIX"
"80","imetec la panetteria +zeroglu, macchina per pane, ciabatte, panini, dolci con farine naturali e senza glutine, 20 programmi, 2 pale impastatrici, temperatura di lievitazione controllata","B08JV7QK54","B08JV7QK54",TRUE,"imetec la panetteria +zeroglu, macchina per pane, ciabatte, panini, dolci con farine naturali e senza glutine, 20 programmi, 2 pale impastatrici, temperatura di lievitazione controllata, marrone",194,"NEED FIX","NEED FIX",185,"TRUE","NEED FIX"
"84","imetec la tostagriglia, tostiera, piastre xl rigate e antiaderenti, interruttore on/off, spia riscaldamento piastre, gancio chiusura, avvolgicavo, tostapane compatto, 900 w","B08JV9LX42","B08JV9LX42",TRUE,"imetec la tostagriglia, tostiera, piastre xl rigate e antiaderenti, interruttore on/off, spia riscaldamento piastre, tostapane compatto, 900 w, grigio antracite, ‎31.7 x 28.6 x 13.1 cm; 1.9 kg",192,"NEED FIX","NEED FIX",172,"TRUE","NEED FIX"
"88","bellissima my pro imetec diffon ceramic, diffusore ad aria calda per capelli ricci, tecnologia ceramica, 700 w, 2 combinazioni aria/temperatura, asciugatura delicata senza effetto crespo","B08LVXG2V1","B08LVXG2V1",TRUE,"bellissima imetec diffon ceramic, diffusore ad aria calda per capelli ricci, tecnologia ceramica, 700 w, 2 combinazioni aria/temperatura, asciugatura delicata senza effetto crespo",179,"NEED FIX","NEED FIX",186,"TRUE","NEED FIX"
"89","imetec tritamax, tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, accessorio frusta per salse e panna montata, 2 velocità, 500 watt","B08NK1L69Z","B08NK1L69Z",TRUE,"imetec tritamax, tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, accessorio frusta per salse e panna montata, 2 velocità, 500 watt",147,"TRUE","TRUE",147,"TRUE","NEED FIX"
"90","imetec frulla&crea frullatore a immersione, 3 accessori, tritatutto, frusta e bicchiere bpa free, piede large, 2 velocità, 1000 w, 15000 giri minuto","B08NK25BLP","B08NK25BLP",TRUE,"imetec frulla&crea frullatore a immersione, 3 accessori, tritatutto, frusta e bicchiere bpa free, piede large, 2 velocità, 1000 w, 15000 giri minuto",148,"TRUE","TRUE",148,"TRUE","NEED FIX"
"91","bellissima my pro imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160 c°- 200°c","B08NKXBJX1","B08NKXBJX1",TRUE,"bellissima imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160° c- 200° c",149,"NEED FIX","NEED FIX",155,"TRUE","NEED FIX"
"93","imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto","B08NPF5HWD","B08NPF5HWD",TRUE,"imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto",163,"TRUE","TRUE",163,"TRUE","NEED FIX"
"96","imetec tritacompact tritatutto, lame in acciaio inox, capienza contenitore 400 ml, funzionamento a pressione, compatto, 350 w","B08NPR8QNN","B08NPR8QNN",TRUE,"imetec tritacompact tritatutto, lame in acciaio inox, capienza contenitore 400 ml, funzionamento a pressione, compatto, 350 w, bianco e salvia",142,"NEED FIX","NEED FIX",125,"TRUE","NEED FIX"
"98","imetec tosta&griglia, tostiera elettrica, piastre xl per preparare 3 toast alla volta, compatta, riponibile in verticale, 800 w, spie di funzionamento","B08R7NM2SF","B08R7NM2SF",TRUE,"imetec tosta&griglia, tostiera elettrica, piastre xl per preparare 3 toast alla volta, compatta, riponibile in verticale, 800 w, ‎‎multicolore, 25 x 30 x 10 cm; 1.9 kg",167,"NEED FIX","NEED FIX",150,"TRUE","NEED FIX"
"102","imetec onda f1, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","B08X6QMR36","B08X6QMR36",TRUE,"imetec onda f1, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare",159,"TRUE","TRUE",159,"TRUE","NEED FIX"
"106","imetec silent power comfort, termoventilatore silenzioso e compatto, stufetta elettrica, 2100 w, 4 funzioni, termostato ambiente e di sicurezza, funzione antigelo, maniglia","B0987B62CP","B0987B62CP",TRUE,"imetec silent power comfort, termoventilatore silenzioso e compatto, stufetta elettrica, 2100 w, 4 funzioni, termostato ambiente e di sicurezza, funzione antigelo, maniglia",172,"TRUE","TRUE",172,"TRUE","NEED FIX"
"107","imetec eco ceramic diffusion, stufetta elettrica, termoventilatore, corpo oscillante, tecnologia ceramica, basso consumo energetico, 6 funzioni di temperatura, timer","B0987BBB14","B0987BBB14",TRUE,"imetec eco ceramic diffusion, stufetta elettrica, termoventilatore, corpo oscillante, tecnologia ceramica, basso consumo energetico, 6 funzioni di temperatura, timer, bianco/nero",178,"NEED FIX","NEED FIX",165,"TRUE","NEED FIX"
"109","imetec eco ceramic, termoventilatore, stufetta elettrica, tecnologia ceramica, basso consumo energetico, silenzioso, 3 livelli di temperatura, termostato ambiente","B0987C1JFD","B0987C1JFD",TRUE,"imetec eco ceramic, termoventilatore, stufetta elettrica, tecnologia ceramica, basso consumo energetico, silenzioso, 3 livelli di temperatura, termostato ambiente, bianco",170,"NEED FIX","NEED FIX",162,"TRUE","NEED FIX"
"112","imetec compact air, termoventilatore piccolo e potente, stufetta elettrica, 2000 w, maniglia integrata, temperatura regolabile, funzione antigelo, dispositivo di protezione dai surriscaldamenti","B0987D6J4J","B0987D6J4J",TRUE,"imetec compact air, termoventilatore piccolo e potente, stufetta elettrica, 2000 w, maniglia integrata, temperatura regolabile, funzione antigelo, dispositivo di protezione dai surriscaldamenti",193,"TRUE","TRUE",193,"TRUE","NEED FIX"
"116","bellissima imetec creativity 4 you, asciugacapelli professionale, 4 accessori, diffusore, controllo intelligente della temperatura, ion technology, beauty bag, 2 velocità, 3 temperature, 1800 w","B09CTY5P2L","B09CTY5P2L",TRUE,"bellissima imetec creativity 4 you, asciugacapelli professionale, 4 accessori, diffusore, controllo intelligente della temperatura, ion technology, beauty bag, 2 velocità, 3 temperature, 1800 w",193,"TRUE","TRUE",193,"TRUE","NEED FIX"
"117","bellissima my pro imetec gt22 150 accessorio mermaid waves per styler arricciacapelli twist&style, ferro riscaldato forma bubbles, diametro 25 mm, rivestimento in ceramica, temperatura 190°c","B09CTZ6WKM","B09CTZ6WKM",TRUE,"bellissima imetec gt22 150 accessorio mermaid waves per styler arricciacapelli twist&style, ferro riscaldato forma bubbles, diametro 25 mm, rivestimento in ceramica, temperatura 190°c",183,"NEED FIX","NEED FIX",190,"TRUE","NEED FIX"
"118","imetec intellisense comfort, termoforo multiuso, cuscino termico, per schiena e addome, tasca per mani, rapido riscaldamento, tessuto anallergico, 5 temperature, electro block di sicurezza, lavabile","B09CTZF711","B09CTZF711",TRUE,"imetec intellisense comfort, termoforo multiuso, cuscino termico, per schiena e addome, tasca per mani, rapido riscaldamento, tessuto anallergico, 5 temperature, ‎1 x 40 x 35 cm; 450 grammi",189,"NEED FIX","NEED FIX",198,"TRUE","NEED FIX"
"119","imetec intellisense xl, termoforo extra large schiena e gambe, cuscino termico, 38x50 cm, tessuto micro peluche, 5 temperature, electro block di sicurezza, riscaldamento rapido, lavabile in lavatrice","B09CTZM9LJ","B09CTZM9LJ",TRUE,"imetec intellisense xl, termoforo extra large schiena e gambe, cuscino termico, 38x50 cm, tessuto micro peluche, 5 temperature, electro block di sicurezza, riscaldamento rapido, lavabile in lavatrice",199,"TRUE","TRUE",199,"TRUE","NEED FIX"
"121","bellissima my pro imetec gt22 160, accessorio hollywood waves per styler arricciacapelli twist&style, rivestimento in ceramica, temperatura 190°c, ovale, diametro 38 x 25 mm","B09CTZZGFY","B09CTZZGFY",TRUE,"bellissima imetec gt22 160, accessorio hollywood waves per styler arricciacapelli twist&style, rivestimento in ceramica, temperatura 190°c, ovale, nero, diametro 38 x 25 mm",172,"NEED FIX","NEED FIX",173,"TRUE","NEED FIX"
"122","imetec frullafacile, frullatore a immersione, gambo xl, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w, impugnatura ergonomica","B09CYDKRZ6","B09CYDKRZ6",TRUE,"imetec frullafacile, frullatore a immersione, gambo xl, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w, impugnatura ergonomica",171,"TRUE","TRUE",171,"TRUE","NEED FIX"
"123","imetec frullarapido+, frullatore a immersione, gambo xl in acciaio, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w","B09CYM6KR3","B09CYM6KR3",TRUE,"imetec frullarapido+, frullatore a immersione, gambo xl in acciaio, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w",159,"TRUE","TRUE",159,"TRUE","NEED FIX"
"124","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% cotone percalle trapuntato, doppio comando, 6 temperature","B09GTTY863","B09GTTY863",TRUE,"imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, basso consumo, riscaldamento rapido, temperatura personalizzata, 100% cotone percalle trapuntato, doppio comando, 6 temperature",198,"NEED FIX","NEED FIX",194,"TRUE","NEED FIX"
