"","SKU PRODOTTO","ASIN LIVE AMAZON","ASIN FORNITO TENACTA","L'ASIN LIVE SU AMAZON è UGUALE ALL'ASIN FORNITO TENACTA?","NOME PRODOTTO LIVE AMAZON","LUNGHEZZA NOME PRODOTTO LIVE SU AMAZON","NOME PRODOTTO UFFICIALE FORNITO DA TENACTA","LUNGHEZZA NOME PRODOTTO FORNITO DA TENACTA","IL NOME PRODOTTO LIVE AMAZON è UGUALE AL NOME PRODOTTO UFFICIALE TENACTA?","LA LUNGHEZZA DEL NOME PRODOTTO LIVE AMAZON è UGUALE ALLA LUNGHEZZA DEL NOME UFFICIALE TENACTA?","QUESTO ASIN RICHIEDE UNA CORREZIONE"
"22","imetec panemio macchina del pane, impasta lievita e cuoce, 12 programmi, cestello pagnotta, accessorio panini, 3 livelli di doratura, avvio programmabile, 550 w, ricettario","B01LXNKQOL","B01LXNKQOL",TRUE,"0","1","TRUE","TRUE",172,"TRUE","NEED FIX"
"24","bellissima my pro imetec beach waves gt20 100 piastra per capelli a onde larghe e strette, rivestimento in ceramica, temperatura regolabile","B06WGV3DBP","B06WGV3DBP",TRUE,"0","1","TRUE","TRUE",139,"TRUE","NEED FIX"
"28","bellissima imetec b26 100 piastra per capelli lunghi o difficili da disciplinare, formato extra large, rivestimento in ceramica, 160° c - 230° c","B072MSQDQG","B072MSQDQG",TRUE,"0","1","TRUE","TRUE",144,"TRUE","NEED FIX"
"30","bellissima imetec gt15 200 ferro arricciacapelli con rivestimento in ceramica, forma conica, controllo della temperatura","B075RFR2CV","B075RFR2CV",TRUE,"0","1","TRUE","TRUE",120,"TRUE","NEED FIX"
"32","imetec succovivo pro 2000 estrattore di succo professionale a freddo, spremitura lenta 48 giri/min, 2 filtri per succhi, accessorio per granite e sorbetti, kit per maschere bellezza, con ricettario","B076998CD8","B076998CD8",TRUE,"0","1","TRUE","TRUE",197,"TRUE","NEED FIX"
"33","imetec bw03 boule elettrica cordless, tecnologia ceramica, riscaldamento ultrarapido, termostato di sicurezza, spia di ricarica","B078RL1X78","B078RL1X78",TRUE,"0","1","NEED FIX","NEED FIX",127,"TRUE","NEED FIX"
"35","imetec salon expert p5 3600 asciugacapelli professionale, 2300 w, griglia con rivestimento in ceramica e cheratina, tecnologia a ioni, 8 combinazioni aria/temperatura, 2 beccucci","B079Z9GXQS","B079Z9GXQS",TRUE,"0","1","TRUE","TRUE",178,"TRUE","NEED FIX"
"37","imetec zerocalc z1 2500 ferro da stiro, tecnologia anticalcare, piastra inox 2200 w, colpo vapore 120 g","B07CKY9SNZ","B07CKY9SNZ",TRUE,"0","1","TRUE","TRUE",103,"TRUE","NEED FIX"
"38","bellissima imetec magic straight brush pb11 100 spazzola elettrica lisciante, 3 lati esterni riscaldati, spegnimento automatico, tecnologia a ioni, ceramica, 160 c°- 210°c","B07FYHM3QY","B07FYHM3QY",TRUE,"0","1","TRUE","TRUE",171,"TRUE","NEED FIX"
"39","bellissima my pro imetec steam b28 100 piastra per capelli professionale a vapore, effetto liscio a lungo, ceramica, temperatura regolabile 170°c - 200°c - 230°c, riscaldamento rapido","B07FZ4PVRP","B07FZ4PVRP",TRUE,"0","1","TRUE","TRUE",183,"TRUE","NEED FIX"
"40","bellissima my pro imetec ceramic p5 3800 asciugacapelli professionale per capelli morbidi e luminosi, tecnologia ceramica, 2300 w","B07JVLQ38M","B07JVLQ38M",TRUE,"0","1","TRUE","TRUE",129,"TRUE","NEED FIX"
"41","imetec zerocalc z3 3700 ferro da stiro, tecnologia anticalcare, piastra ceramica ad alta scorrevolezza, 2400w, colpo vapore 160 g, 0,3 litri, dispositivo antigoccia tecnologia a risparmio energetico","B07MZGRDJ4","B07MZGRDJ4",TRUE,"0","1","TRUE","TRUE",198,"TRUE","NEED FIX"
"45","bellissima my pro imetec magic style brush p2 30 spazzola riscaldata, capelli liscio effetto naturale/mosso sostenuto, diametro 30 mm, tecnologia a ioni, rivestimento ceramica","B07S5L8VYG","B07S5L8VYG",TRUE,"0","1","TRUE","TRUE",175,"TRUE","NEED FIX"
"46","bellissima imetec my pro creativity infrared b8 200, piastra lisciante, tecnologia raggi infrarossi, rivestimento in ceramica e cheratina, 11 livelli di temperatura da 130 °c a 230 °c, cavo 1,8 m","B07S5L9937","B07S5L9937",TRUE,"0","1","TRUE","TRUE",195,"TRUE","NEED FIX"
"47","imetec zerocalc kf1 100 kit 3 filtri anticalcare per ferri da stiro imetec zerocalc pro ceramic ps2 2400, ps2 2000, ps2 2200, intellivapor ps3 3000, imetec onda, ricambi originali","B07S61V42S","B07S61V42S",TRUE,"0","1","TRUE","TRUE",179,"TRUE","NEED FIX"
"48","imetec compact es1 100 bilancia pesapersone elettronica compatta, design ultrasottile, ampio lcd display, portata max 150 kg","B07VC16GW8","B07VC16GW8",TRUE,"0","1","TRUE","TRUE",124,"TRUE","NEED FIX"
"50","bellissima my pro imetec gh18 1100 modellatore ad aria, rivestimento spazzole in ceramica, 5 accessori per realizzare capelli lisci e luminosi, a onde morbide o ricci stretti, 1000 w","B07W3VJQZD","B07W3VJQZD",TRUE,"0","1","TRUE","TRUE",182,"TRUE","NEED FIX"
"52","imetec precision es13 200 bilancia pesapersone elettronica, rivela anche le minime variazioni di peso, fino a 180 kg, lcd display, vetro temperato, batterie incluse","B07WBZC85N","B07WBZC85N",TRUE,"0","1","TRUE","TRUE",164,"TRUE","NEED FIX"
"53","imetec eco se9 1000 asciugacapelli con tecnologia eco technology 1400 w, consumo energetico ridotto, 8 combinazioni aria/temperatura, diffusore per capelli ricci","B07Y8DHN3F","B07Y8DHN3F",TRUE,"0","1","TRUE","TRUE",161,"TRUE","NEED FIX"
"55","imetec scaldasonno adapto piazza e mezza 150 x 120 cm, tecnologia brevettata, riscaldamento rapido, temperatura costante e personalizzata, 100 % cotone, comando con 6 temperature","B07Y8FDGDQ","B07Y8FDGDQ",TRUE,"0","1","NEED FIX","NEED FIX",178,"TRUE","NEED FIX"
"56","imetec scaldasonno adapto singolo 150 x 80 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto trapuntato anallergico, comando con 6 temperature","B07Y8FZ6GJ","B07Y8FZ6GJ",TRUE,"0","1","NEED FIX","NEED FIX",165,"TRUE","NEED FIX"
"57","imetec scaldasonno adapto matrimoniale 150 x 160 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, tessuto antiscivolo, 2 comandi separati, 6 temperature","B07Y8GCMLG","B07Y8GCMLG",TRUE,"0","1","NEED FIX","NEED FIX",188,"TRUE","NEED FIX"
"60","imetec scaldasonno adapto matrimoniale, 150x160, riscaldamento rapido, temperatura costante e personalizzata, tessuto trapuntato anallergico, comando con 6 temperature","B07Y8GQVND","B07Y8GQVND",TRUE,"0","1","NEED FIX","NEED FIX",167,"TRUE","NEED FIX"
"61","imetec scaldasonno adapto singolo 150 x 80 cm, tecnologia brevettata, riscaldamento rapido, temperatura costante e personalizzata, 100% cotone, comando con 6 temperature","B07Y8GR1WS","B07Y8GR1WS",TRUE,"0","1","NEED FIX","NEED FIX",169,"TRUE","NEED FIX"
"62","bellissima imetec asciugacapelli k9 2300 asciuga e mantiene idratati i capelli senza effetto crespo, 2300 w, tecnologia a ioni, 8 combinazioni flusso daria temperatura, diffusore capellli ricci","B082WSYYCX","B082WSYYCX",TRUE,"0","1","TRUE","TRUE",193,"TRUE","NEED FIX"
"63","bellissima imetec asciugacapelli s9 2200 asciuga e modella con precisione, 2200 w, 8 combinazioni flusso daria temperatura, beccussio di precisione, colpo aria fredda","B082WSZXHB","B082WSZXHB",TRUE,"0","1","TRUE","TRUE",166,"TRUE","NEED FIX"
"65","imetec scaldasonno adapto maxi coprimaterasso singolo 195x90 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto anallergico trapuntato, comando con 6 temperature","B08HR1VGSR","B08HR1VGSR",TRUE,"0","1","NEED FIX","NEED FIX",183,"TRUE","NEED FIX"
"66","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, riscaldamento rapido, temperatura costante e personalizzata, tessuto anallergico trapuntato, doppio comando, 6 temperature","B08HR23S41","B08HR23S41",TRUE,"0","1","NEED FIX","NEED FIX",193,"TRUE","NEED FIX"
"67","imetec onda f2, ferro da stiro a vapore con piastra a onde scorrevole brevettata, 2400 w, colpo di vapore 200g, serbatoio 300 ml, tripla protezione anticalcare","B08HS4ZSMH","B08HS4ZSMH",TRUE,"0","1","TRUE","TRUE",159,"TRUE","NEED FIX"
"68","imetec onda p2 ferro da stiro generatore di vapore, piastra a onde scorrevole brevettata, 2400w, colpo vapore 300 g, serbatoio 2,5l, 3 filtri con ioni di argento, tecnologia no stop vapor","B08HS61FJ5","B08HS61FJ5",TRUE,"0","1","TRUE","TRUE",187,"TRUE","NEED FIX"
"71","bellissima my pro imetec gt22 130, accessorio loose waves per styler arricciacapelli twist&style, ferro riscaldato ad ellisse, diametro da 26 a 38 mm, rivestimento ceramica, temperatura 190°c","B08J8XCSHB","B08J8XCSHB",TRUE,"0","1","TRUE","TRUE",191,"TRUE","NEED FIX"
"72","bellissima my pro imetec twist & style gt22 100, manico per styler arricciacapelli per onde e ricci, temperatura automatica, riscaldamento rapido, orientabile a 90°, accessori non inclusi","B08J8XH5BH","B08J8XH5BH",TRUE,"0","1","TRUE","TRUE",187,"TRUE","NEED FIX"
"73","imetec adapto velvet tartan plaid riscaldabile, coperta elettrica 160x120 cm tessuto morbido, tecnologia adapto, dispositivo di sicurezza, rapido riscaldamento, 6 temperature, lavabile in lavatrice","B08J8XJHNM","B08J8XJHNM",TRUE,"0","1","NEED FIX","NEED FIX",197,"TRUE","NEED FIX"
"74","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195 x 165 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% lana e merino, doppio comando, 6 temperature","B08J8XMFQN","B08J8XMFQN",TRUE,"0","1","NEED FIX","NEED FIX",183,"TRUE","NEED FIX"
"75","bellissima my pro imetec gt22 140 accessorio glamour waves per styler arricciacapelli twist&style, ferro riscaldato forma conica, diametro 13/38 mm, rivestimento in ceramica, temperatura 190°c","B08J8XN21F","B08J8XN21F",TRUE,"0","1","TRUE","TRUE",192,"TRUE","NEED FIX"
"76","bellissima my pro imetec gt22 110, accessorio soft curls per styler arricciacapelli twist & style, ferro riscaldato da 25 mm, rivestimento in ceramica, temperatura 185°c","B08J8XNFNC","B08J8XNFNC",TRUE,"0","1","TRUE","TRUE",169,"TRUE","NEED FIX"
"77","imetec adapto velvet square plaid riscaldabile, coperta elettrica 150x95 cm tessuto morbido, tecnologia adapto, dispositivo di sicurezza, rapido riscaldamento, 6 temperature, lavabile in lavatrice","B08J8Z15M1","B08J8Z15M1",TRUE,"0","1","NEED FIX","NEED FIX",196,"TRUE","NEED FIX"
"81","imetec succovivo sj4 1300 estrattore di succo professionale a freddo, spremitura lenta 50 giri/min, filtro per succhi, accessorio per granite e sorbetti, pulizia in 2 minuti","B08JV87TZW","B08JV87TZW",TRUE,"0","1","TRUE","TRUE",173,"TRUE","NEED FIX"
"82","imetec griglia&gusta bistecchiera, piastre antiaderenti removibili, rivestimento triplo strato al titanio stone-look, grill con 7 posizioni, 3 funzioni di cottura, thermo control, 2000 watt","B08JV8FFYH","B08JV8FFYH",TRUE,"0","1","TRUE","TRUE",189,"TRUE","NEED FIX"
"83","imetec tostamaxi tostapane, 2 fessure extralarge e pinze apribili per toast extrafarciti, 10 livelli di doratura, timer con autospegnimento, cassetto raccoglibriciole, 600 w","B08JV8L49M","B08JV8L49M",TRUE,"0","1","TRUE","TRUE",173,"TRUE","NEED FIX"
"86","imetec crea&crema sbattitore elettrico, fruste extralunghe per impasti dolci e panna montata, ganci acciaio inox per impastare, 5 velocità, funzione turbo, design ergonomico, 500 w","B08JVC7VB4","B08JVC7VB4",TRUE,"0","1","TRUE","TRUE",180,"TRUE","NEED FIX"
"89","imetec tritamax, tritatutto, 4 lame in acciaio inox, capiente contenitore 600 ml, accessorio frusta per salse e panna montata, 2 velocità, 500 watt","B08NK1L69Z","B08NK1L69Z",TRUE,"0","1","TRUE","TRUE",147,"TRUE","NEED FIX"
"91","bellissima my pro imetec beach waves gt20 400 piastra per capelli per onde larghe e strette, rivestimento in ceramica, temperatura regolabile 160 c°- 200°c","B08NKXBJX1","B08NKXBJX1",TRUE,"0","1","TRUE","TRUE",155,"TRUE","NEED FIX"
"92","imetec frescoaroma macina caffè e spezie, pepe, zucchero, frutta secca elettrico con lame in acciaio inox, contenitore salva-freschezza, funzionamento a impulsi, 150 w","B08NP5M6D4","B08NP5M6D4",TRUE,"0","1","TRUE","TRUE",167,"TRUE","NEED FIX"
"93","imetec frulla&trita frullatore a immersione, lame in acciaio inox, piede extra large, gambo estraibile, bicchiere graduato da 1 litro, 800 watt, 15.000 giri minuto","B08NPF5HWD","B08NPF5HWD",TRUE,"0","1","TRUE","TRUE",163,"TRUE","NEED FIX"
"98","imetec tosta&griglia, tostiera elettrica, piastre xl per preparare 3 toast alla volta, compatta, riponibile in verticale, 800 w, spie di funzionamento","B08R7NM2SF","B08R7NM2SF",TRUE,"0","1","TRUE","TRUE",150,"TRUE","NEED FIX"
"100","imetec frulla&gusta, frullatore con 4 lame in acciaio inox, bicchiare in vetro, 2 velocità e funzionamento impulsi, 500 w, capienza 800 ml, lavabile lavastoviglie, piedini antiscivolo","B08RYGFL21","B08RYGFL21",TRUE,"0","1","TRUE","TRUE",183,"TRUE","NEED FIX"
"101","imetec eco perfect ferro da stiro a vapore, risultati ottimi con -35% di consumo di acqua e -25% di consumo energetico, piastra con rivestimento pro ceramic, tripla protezione anticalcare, 2400 w","B08V11MR92","B08V11MR92",TRUE,"0","1","TRUE","TRUE",195,"TRUE","NEED FIX"
"103","bellissima imetec my pro revolution bhs4 1100, spazzola ad aria calda, asciuga e modella, rotazione automatica a doppio verso, 2 spazzole da 40 e 50 mm, ionizzatore, 1000 w, rivestimento in ceramica","B08X7BYVZQ","B08X7BYVZQ",TRUE,"0","1","TRUE","TRUE",198,"TRUE","NEED FIX"
"104","imetec grattugissima, grattuggia elettrica per formaggio, pane e frutta secca, contenitore estraibile, coperchio salvafreschezza, 150 w, rullo in acciacio, accessori lavabili in lavastoviglie","B08XBZV29G","B08XBZV29G",TRUE,"0","1","TRUE","TRUE",191,"TRUE","NEED FIX"
"105","imetec salon expert p3 3600 asciugacapelli, motore professionale, 2200 w, ionizzatore, griglia ceramica e tormalina, 8 combinazioni aria temperatura, concentratore e diffusore professionali","B093C19CSD","B093C19CSD",TRUE,"0","1","TRUE","TRUE",189,"TRUE","NEED FIX"
"107","imetec eco ceramic diffusion, stufetta elettrica, termoventilatore, corpo oscillante, tecnologia ceramica, basso consumo energetico, 6 funzioni di temperatura, timer","B0987BBB14","B0987BBB14",TRUE,"0","1","TRUE","TRUE",165,"TRUE","NEED FIX"
"110","imetec silent power pure, termoventilatore silenzioso con ionizzatore e timer di autospegnimento, stufetta elettrica, 2100 w, funzione antigelo, temperatura regolabile, 4 funzioni","B0987C6H2S","B0987C6H2S",TRUE,"0","1","TRUE","TRUE",179,"TRUE","NEED FIX"
"113","imetec silent power protection, termoventilatore silenzioso, 2100 w, stufetta elettrica, timer spegnimento programmabile, temperatura regolabile, 4 funzioni, termostato ambiente, funzione antigelo","B0987D9K2X","B0987D9K2X",TRUE,"0","1","TRUE","TRUE",196,"TRUE","NEED FIX"
"114","bellissima imetec air wonder, spazzola ad aria calda, tecnologia a ioni, spazzole rivestite in ceramica e cheratina, asciuga, dona volume, 8 accessori, 1000 w","B09BHV4DWG","B09BHV4DWG",TRUE,"0","1","TRUE","TRUE",158,"TRUE","NEED FIX"
"115","bellissima imetec steam elixir, piastra a vapore, capelli lisci in una sola passata senza danni, rivestimento in ceramica e olio argan, rapido riscaldamento, 4 temperature, tappetino termoresistente","B09BJ7LNR6","B09BJ7LNR6",TRUE,"0","1","TRUE","TRUE",198,"TRUE","NEED FIX"
"116","bellissima imetec creativity 4 you, asciugacapelli professionale, 4 accessori, diffusore, controllo intelligente della temperatura, ion technology, beauty bag, 2 velocità, 3 temperature, 1800 w","B09CTY5P2L","B09CTY5P2L",TRUE,"0","1","TRUE","TRUE",193,"TRUE","NEED FIX"
"117","bellissima my pro imetec gt22 150 accessorio mermaid waves per styler arricciacapelli twist&style, ferro riscaldato forma bubbles, diametro 25 mm, rivestimento in ceramica, temperatura 190°c","B09CTZ6WKM","B09CTZ6WKM",TRUE,"0","1","TRUE","TRUE",190,"TRUE","NEED FIX"
"118","imetec intellisense comfort, termoforo multiuso, cuscino termico, per schiena e addome, tasca per mani, rapido riscaldamento, tessuto anallergico, 5 temperature, electro block di sicurezza, lavabile","B09CTZF711","B09CTZF711",TRUE,"0","1","TRUE","TRUE",198,"TRUE","NEED FIX"
"122","imetec frullafacile, frullatore a immersione, gambo xl, lame in acciaio inox, funzionamento a impulsi, bicchiere graduato da 700 ml bpa free, 800 w, impugnatura ergonomica","B09CYDKRZ6","B09CYDKRZ6",TRUE,"0","1","TRUE","TRUE",171,"TRUE","NEED FIX"
"124","imetec scaldasonno adapto maxi coprimaterasso matrimoniale 195x165 cm, riscaldamento rapido, temperatura costante e personalizzata, 100% cotone percalle trapuntato, doppio comando, 6 temperature","B09GTTY863","B09GTTY863",TRUE,"0","1","NEED FIX","NEED FIX",194,"TRUE","NEED FIX"
"125","imetec friggileggero - friggitrice ad aria multifunzione, 12 programmi, riscaldamento rapido, 18 l, 1550 w, comandi digitali, cestello, griglia, leccarda, ricettario, 40x36x34,5 cm","B09K7ZS81N","B09K7ZS81N",TRUE,"0","1","TRUE","TRUE",180,"TRUE","NEED FIX"
"127","imetec intellisense comfort, termoforo multiuso, cuscino termico, 40x35 cm, tessuto anallergico, 5 temperature, electro block di sicurezza, lavabile, grigio, 40x35 cm","B09KV6G5KT","B09KV6G5KT",TRUE,"0","1","NEED FIX","NEED FIX",166,"TRUE","NEED FIX"
"128","imetec pro, bilancia pesapersone analogica, rileva il peso in modo chiaro e affidabile, pedana antiscivolo, portata max 150 kg, divisione 1 kg, funzionamento meccanico","B09N2JV9X3","B09N2JV9X3",TRUE,"0","1","TRUE","TRUE",167,"TRUE","NEED FIX"
"129","imetec intellifast, ferro da stiro a vapore, tecnologia intelli system, impostazione automatica della temperatura, piastra ceramic diamond, protezione anticalcare, 2400 w, colpo vapore 200 g","B09SDHHKJZ","B09SDHHKJZ",TRUE,"0","1","TRUE","TRUE",190,"TRUE","NEED FIX"
"130","bellissima imetec diffon supreme, diffusore ad aria calda per capelli ricci, diffusore xl con 12 dita, tecnologia ceramica&argan oil, 2 velocità, 3 temperature, ionizzatore, asciugatura delicata","B09SGB55N4","B09SGB55N4",TRUE,"0","1","TRUE","TRUE",194,"TRUE","NEED FIX"
"131","bellissima imetec creativity ceramic & tourmaline, piastra per capelli, liscio o mosso, rivestimento in ceramica e tormalina, regolazione temperatura da 150-230°c, riscaldamento rapido","B09ZJ9QXZY","B09ZJ9QXZY",TRUE,"0","1","TRUE","TRUE",184,"TRUE","NEED FIX"
"135","imetec activation ferro da stiro a vapore, piastra scorrevole in ceramica e tormalina, colpo vapore 200 g, tecnologia anticalcare zerocalc, antigoccia, eco, 2400 w","B0BCPB5TYQ","B0BCPB5TYQ",TRUE,"0","1","TRUE","TRUE",163,"TRUE","NEED FIX"
"136","imetec cakelover, impastatrice planetaria per dolci, creme e impasti salati, accessoriata, compatta, 1500w, fruste, pale e ganci, contenitore inox, 5 litri, 6 velocità, ricettario","B0BDVBHWWD","B0BDVBHWWD",TRUE,"0","1","TRUE","TRUE",179,"TRUE","NEED FIX"
"142","imetec adapto elegance, plaid riscaldabile, coperta elettrica, 180x140 cm tessuto morbido, risparmio energetico, tecnologia adapto, rapido riscaldamento, 6 temperature, lavabile, beige","B0BLCXY3J8","B0BLCXY3J8",TRUE,"0","1","NEED FIX","NEED FIX",184,"TRUE","NEED FIX"
"143","imetec adapto grand luxe, plaid riscaldabile, coperta elettrica, 180x140 cm tessuto morbido, risparmio energetico, tecnologia adapto, rapido riscaldamento, 6 temperature, lavabile, grigio","B0BLCZ42BG","B0BLCZ42BG",TRUE,"0","1","NEED FIX","NEED FIX",187,"TRUE","NEED FIX"
